usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,acceptedUsageKey
2925562,Vitex agnus-castus L.,Vitex agnus-castus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Lamiaceae,Vitex,Vitex agnus-castus,6,7707728,220,408,2497,2925556,2925562,FALSE,Magnoliopsida,Vitex agnus-castus,NA
3904526,Vitex lucens Kirk,Vitex lucens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Lamiaceae,Vitex,Vitex lucens,6,7707728,220,408,2497,2925556,3904526,FALSE,Magnoliopsida,Vitex lucens,NA
5294589,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,Washingtonia filifera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Washingtonia,Washingtonia filifera,6,7707728,196,552,7681,2684137,5294589,FALSE,Liliopsida,Washingtonia filifera,NA
5294595,Washingtonia robusta H.Wendl.,Washingtonia robusta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Washingtonia,Washingtonia robusta,6,7707728,196,552,7681,2684137,5294595,FALSE,Liliopsida,Washingtonia robusta,NA
2779434,Xanthorrhoea preissii Endl.,Xanthorrhoea preissii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asparagales,Asphodelaceae,Xanthorrhoea,Xanthorrhoea preissii,6,7707728,196,1169,4259209,2779409,2779434,FALSE,Liliopsida,Xanthorrhoea preissii,NA
7110846,Xylosma congesta (Lour.) Merr.,Xylosma congesta,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma racemosum,6,7707728,220,1414,6664,2874117,7618590,TRUE,Magnoliopsida,Xylosma congesta,7618590
2775592,Yucca brevifolia Engelm.,Yucca brevifolia,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Yucca,Yucca brevifolia,6,7707728,196,1169,7683,2775496,2775592,FALSE,Liliopsida,Yucca brevifolia,NA
2775619,Yucca gloriosa L.,Yucca gloriosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Yucca,Yucca gloriosa,6,7707728,196,1169,7683,2775496,2775619,FALSE,Liliopsida,Yucca gloriosa,NA
2775615,Yucca ×schottii Engelm.,Yucca schottii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Yucca,Yucca schottii,6,7707728,196,1169,7683,2775496,2775615,FALSE,Liliopsida,Yucca x schottii,NA
7269282,Zanthoxylum piperitum (L.) DC.,Zanthoxylum piperitum,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum piperitum,6,7707728,220,933,2396,3190076,7269282,FALSE,Magnoliopsida,Zanthoxylum piperitum,NA
2984532,Zelkova serrata (Thunb.) Makino,Zelkova serrata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Ulmaceae,Zelkova,Zelkova serrata,6,7707728,220,691,2382,2984531,2984532,FALSE,Magnoliopsida,Zelkova serrata,NA
3039423,Ziziphus jujuba Mill.,Ziziphus jujuba,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Rhamnaceae,Ziziphus,Ziziphus jujuba,6,7707728,220,691,2407,3039411,3039423,FALSE,Magnoliopsida,Ziziphus jujuba,NA
2878206,Quercus tomentella Engelm.,Quercus tomentella,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus tomentella,6,7707728,220,1354,4689,2877951,2878206,FALSE,Magnoliopsida,Quercus tomentella,NA
3172657,Myoporum laetum G.Forst.,Myoporum laetum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Scrophulariaceae,Myoporum,Myoporum laetum,6,7707728,220,408,2390,3172650,3172657,FALSE,Magnoliopsida,Myoporum laetum,NA
3188062,Tristaniopsis laurina (Sm.) Paul G.Wilson & J.T.Waterh.,Tristaniopsis laurina,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Tristaniopsis,Tristaniopsis laurina,6,7707728,220,690,5014,3187993,3188062,FALSE,Magnoliopsida,Tristaniopsis laurina,NA
5332157,Betula utilis D.Don,Betula utilis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Betula,Betula utilis,6,7707728,220,1354,4688,2875008,5332157,FALSE,Magnoliopsida,Betula utilis,NA
4093332,×Chitalpa tashkentensis T.S.Elias & Wisura,Chitalpa tashkentensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Chitalpa,Chitalpa tashkentensis,6,7707728,220,408,6655,7298609,4093332,FALSE,Magnoliopsida,x Chitalpa tashkentensis,NA
3177088,Eucalyptus conferruminata D.J.Carr & S.G.M.Carr,Eucalyptus conferruminata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus conferruminata,6,7707728,220,690,5014,7493935,3177088,FALSE,Magnoliopsida,Eucalyptus conferruminata,NA
2738919,Caryota gigas Hahn ex Hodel,Caryota gigas,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Caryota,Caryota obtusa,6,7707728,196,552,7681,2738880,2738916,TRUE,Liliopsida,Caryota gigas,2738916
6405501,Robinia ×ambigua Poir.,Robinia ambigua,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Robinia,Robinia ambigua,6,7707728,220,1370,5386,2952066,6405501,FALSE,Magnoliopsida,Robinia x ambigua,NA
2684921,Araucaria columnaris (J.R.Forst.) Hook.,Araucaria columnaris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Araucariaceae,Araucaria,Araucaria columnaris,6,7707728,194,640,3924,2684910,2684921,FALSE,Pinopsida,Araucaria columnaris,NA
3177028,Eucalyptus grandis W.Hill ex Maiden,Eucalyptus grandis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus grandis,6,7707728,220,690,5014,7493935,3177028,FALSE,Magnoliopsida,Eucalyptus grandis,NA
3176788,Eucalyptus pulverulenta Sims,Eucalyptus pulverulenta,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pulverulenta,6,7707728,220,690,5014,7493935,3176788,FALSE,Magnoliopsida,Eucalyptus pulverulenta,NA
3176719,Eucalyptus tereticornis Sm.,Eucalyptus tereticornis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,6,7707728,220,690,5014,7493935,3176719,FALSE,Magnoliopsida,Eucalyptus tereticornis,NA
3181762,Leptospermum scoparium Forst.,Leptospermum scoparium,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Leptospermum,Leptospermum scoparium,6,7707728,220,690,5014,3181696,3181762,FALSE,Magnoliopsida,Leptospermum scoparium,NA
3001244,Malus domestica (Suckow) Borkh.,Malus domestica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Malus,Malus domestica,6,7707728,220,691,5015,3001068,3001244,FALSE,Magnoliopsida,Malus domestica,NA
3987892,Magnolia ×alba (DC.) Figlar,Magnolia alba,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia alba,6,7707728,220,718,4690,2888195,3987892,FALSE,Magnoliopsida,Magnolia x alba,NA
3021730,Prunus cerasifera Ehrh.,Prunus cerasifera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus cerasifera,6,7707728,220,691,5015,3020559,3021730,FALSE,Magnoliopsida,Prunus cerasifera,NA
4928873,Schinus polygama (Cav.) Cabrera,Schinus polygama,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Schinus,Schinus polygama,6,7707728,220,933,2398,3190641,4928873,FALSE,Magnoliopsida,Schinus polygama,NA
3182605,Syzygium australe (J.C.Wendl. ex Link) B.Hyland,Syzygium australe,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Syzygium,Syzygium australe,6,7707728,220,690,5014,3029010,3182605,FALSE,Magnoliopsida,Syzygium australe,NA
3152048,Tilia platyphyllos Scop.,Tilia platyphyllos,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Tilia,Tilia platyphyllos,6,7707728,220,941,6685,3152041,3152048,FALSE,Magnoliopsida,Tilia platyphyllos,NA
3054354,Juglans californica S.Watson,Juglans californica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Juglandaceae,Juglans,Juglans californica,6,7707728,220,1354,2499,3054350,3054354,FALSE,Magnoliopsida,Juglans californica,NA
3987841,Magnolia ×loebneri Kache,Magnolia loebneri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia loebneri,6,7707728,220,718,4690,2888195,3987841,FALSE,Magnoliopsida,Magnolia x loebneri,NA
2777296,Aloe barberae Dyer,Aloe barberae,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Asparagales,Asphodelaceae,Aloidendron,Aloidendron barberae,6,7707728,196,1169,4259209,9547395,9444837,TRUE,Liliopsida,Aloe barberae,9444837
7783777,Howea belmoreana (C.Moore & F.Muell.) Becc.,Howea belmoreana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Howea,Howea belmoreana,6,7707728,196,552,7681,7714485,7783777,FALSE,Liliopsida,Howea belmoreana,NA
2736002,Dypsis decaryi (Jum.) Beentje & J.Dransf.,Dypsis decaryi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Dypsis,Dypsis decaryi,6,7707728,196,552,7681,2735778,2736002,FALSE,Liliopsida,Dypsis decaryi,NA
7426033,Brachychiton discolor F.Muell.,Brachychiton discolor,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Brachychiton,Brachychiton discolor,6,7707728,220,941,6685,3152191,7426033,FALSE,Magnoliopsida,Brachychiton discolor,NA
3670980,Brachychiton rupestris (Lindl.) Schum.,Brachychiton rupestris,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Brachychiton,Brachychiton rupestris,6,7707728,220,941,6685,3152191,3670980,FALSE,Magnoliopsida,Brachychiton rupestris,NA
2979775,Acacia mearnsii De Wild.,Acacia mearnsii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia mearnsii,6,7707728,220,1370,5386,2978223,2979775,FALSE,Magnoliopsida,Acacia mearnsii,NA
2979591,Acacia stenophylla A.Cunn. ex Benth.,Acacia stenophylla,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia stenophylla,6,7707728,220,1370,5386,2978223,2979591,FALSE,Magnoliopsida,Acacia stenophylla,NA
2978604,Acacia pycnantha Benth.,Acacia pycnantha,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia pycnantha,6,7707728,220,1370,5386,2978223,2978604,FALSE,Magnoliopsida,Acacia pycnantha,NA
3727026,Paulownia kawakamii Ito,Paulownia kawakamii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Paulowniaceae,Paulownia,Paulownia kawakamii,6,7707728,220,408,4896863,3170822,3727026,FALSE,Magnoliopsida,Paulownia kawakamii,NA
3022609,Prunus serrulata Lindl.,Prunus serrulata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus serrulata,6,7707728,220,691,5015,3020559,3022609,FALSE,Magnoliopsida,Prunus serrulata,NA
2684016,Hesperocyparis abramsiana (C.B.Wolf) Bartel,Hesperocyparis abramsiana,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus goveniana,6,7707728,194,640,8144,10225588,2684012,TRUE,Pinopsida,Hesperocyparis abramsiana,2684013
5286114,Podocarpus henkelii Stapf ex Dallim. & A.B.Jacks.,Podocarpus henkelii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus henkelii,6,7707728,194,640,8830,5284386,5286114,FALSE,Pinopsida,Podocarpus henkelii,NA
3029379,Quillaja saponaria Molina,Quillaja saponaria,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Quillajaceae,Quillaja,Quillaja saponaria,6,7707728,220,1370,4894927,8360583,3029379,FALSE,Magnoliopsida,Quillaja saponaria,NA
2733755,Roystonea regia (Kunth) O.F.Cook,Roystonea regia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Roystonea,Roystonea regia,6,7707728,196,552,7681,2733733,2733755,FALSE,Liliopsida,Roystonea regia,NA
2685484,Abies alba Mill.,Abies alba,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Abies,Abies alba,6,7707728,194,640,3925,2684876,2685484,FALSE,Pinopsida,Abies alba,NA
3001536,Malus ×zumi (Matsum.) Rehder,Malus zumi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Malus,Malus zumi,6,7707728,220,691,5015,3001068,3001536,FALSE,Magnoliopsida,Malus x zumi,NA
2979090,Acacia cognata Domin,Acacia cognata,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia cognata,6,7707728,220,1370,5386,2978223,2979090,FALSE,Magnoliopsida,Acacia cognata,NA
2980351,Acacia covenyi Tindale,Acacia covenyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia covenyi,6,7707728,220,1370,5386,2978223,2980351,FALSE,Magnoliopsida,Acacia covenyi,NA
9148577,Alnus incana (L.) Moench,Alnus incana,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,Alnus incana,6,7707728,220,1354,4688,2876099,9148577,FALSE,Magnoliopsida,Alnus incana,NA
2882607,Arctostaphylos glauca Lindl.,Arctostaphylos glauca,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos glauca,6,7707728,220,1353,2505,2882486,2882607,FALSE,Magnoliopsida,Arctostaphylos glauca,NA
7403310,Vachellia xanthophloea (Benth.) Banfi & Galasso,Vachellia xanthophloea,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Vachellia,Vachellia xanthophloea,6,7707728,220,1370,5386,8142432,7403310,FALSE,Magnoliopsida,Vachellia xanthophloea,NA
7262958,Acer monspessulanum L.,Acer monspessulanum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,Acer monspessulanum,6,7707728,220,933,6657,3189834,7262958,FALSE,Magnoliopsida,Acer monspessulanum,NA
2953703,Bauhinia galpinii N.E.Br.,Bauhinia galpinii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia galpinii,6,7707728,220,1370,5386,2952935,2953703,FALSE,Magnoliopsida,Bauhinia galpinii,NA
3030225,Adenostoma sparsifolium Torr.,Adenostoma sparsifolium,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Adenostoma,Adenostoma sparsifolium,6,7707728,220,691,5015,3030222,3030225,FALSE,Magnoliopsida,Adenostoma sparsifolium,NA
2882567,Arctostaphylos manzanita Parry,Arctostaphylos manzanita,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos manzanita,6,7707728,220,1353,2505,2882486,2882567,FALSE,Magnoliopsida,Arctostaphylos manzanita,NA
2882505,Arctostaphylos viscida Parry,Arctostaphylos viscida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos viscida,6,7707728,220,1353,2505,2882486,2882505,FALSE,Magnoliopsida,Arctostaphylos viscida,NA
3190447,Bursera microphylla A.Gray,Bursera microphylla,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Burseraceae,Bursera,Bursera microphylla,6,7707728,220,933,6659,3190446,3190447,FALSE,Magnoliopsida,Bursera microphylla,NA
5384200,Carnegiea gigantea (Engelm.) Britton & Rose,Carnegiea gigantea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Carnegiea,Carnegiea gigantea,6,7707728,220,422,2519,3084368,5384200,FALSE,Magnoliopsida,Carnegiea gigantea,NA
5333315,Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmq.,Chrysolepis chrysophylla,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Chrysolepis,Chrysolepis chrysophylla,6,7707728,220,1354,4689,2882253,5333315,FALSE,Magnoliopsida,Chrysolepis chrysophylla,NA
8308780,Cornus sessilis Torr.,Cornus sessilis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cornales,Cornaceae,Cornus,Cornus sessilis,6,7707728,220,949,6713,3082226,8308780,FALSE,Magnoliopsida,Cornus sessilis,NA
3176253,Eucalyptus botryoides Sm.,Eucalyptus botryoides,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus botryoides,6,7707728,220,690,5014,7493935,3176253,FALSE,Magnoliopsida,Eucalyptus botryoides,NA
3176934,Eucalyptus diversicolor F.Muell.,Eucalyptus diversicolor,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,6,7707728,220,690,5014,7493935,3176934,FALSE,Magnoliopsida,Eucalyptus diversicolor,NA
3177091,Eucalyptus kruseana F.Muell.,Eucalyptus kruseana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus kruseana,6,7707728,220,690,5014,7493935,3177091,FALSE,Magnoliopsida,Eucalyptus kruseana,NA
3176884,Eucalyptus neglecta Maiden,Eucalyptus neglecta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus neglecta,6,7707728,220,690,5014,7493935,3176884,FALSE,Magnoliopsida,Eucalyptus neglecta,NA
2683996,Hesperocyparis bakeri (Jeps.) Bartel,Hesperocyparis bakeri,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus bakeri,6,7707728,194,640,8144,10225588,2683995,TRUE,Pinopsida,Hesperocyparis bakeri,2683995
2684020,Hesperocyparis goveniana (Gordon) Bartel,Hesperocyparis goveniana,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus goveniana,6,7707728,194,640,8144,10225588,2684012,TRUE,Pinopsida,Hesperocyparis goveniana,7071088
2684003,Hesperocyparis guadalupensis (S.Watson) Bartel,Hesperocyparis guadalupensis,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus guadalupensis,6,7707728,194,640,8144,10225588,2684001,TRUE,Pinopsida,Hesperocyparis guadalupensis,7230668
2683986,Hesperocyparis nevadensis (Abrams) Bartel,Hesperocyparis nevadensis,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus arizonica,6,7707728,194,640,8144,10225588,2683969,TRUE,Pinopsida,Hesperocyparis nevadensis,2683985
2684099,Hesperocyparis sargentii (Jeps.) Bartel,Hesperocyparis sargentii,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus sargentii,6,7707728,194,640,8144,10225588,2684096,TRUE,Pinopsida,Hesperocyparis sargentii,2684096
2683975,Hesperocyparis stephensonii (Jeps.) Bartel,Hesperocyparis stephensonii,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus arizonica,6,7707728,194,640,8144,10225588,2683969,TRUE,Pinopsida,Hesperocyparis stephensonii,2683970
3172561,Kigelia africana (Lam.) Benth.,Kigelia africana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Kigelia,Kigelia africana,6,7707728,220,408,6655,3172560,3172561,FALSE,Magnoliopsida,Kigelia africana,NA
7309625,Phytolacca dioica L.,Phytolacca dioica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca dioica,6,7707728,220,422,2516,3084013,7309625,FALSE,Magnoliopsida,Phytolacca dioica,NA
8182079,Pinus ponderosa var. washoensis (H.Mason & Stockw.) J.R.Haller & Vivrette,Pinus ponderosa washoensis,VARIETY,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus ponderosa,6,7707728,194,640,3925,2684241,5285053,TRUE,Pinopsida,Pinus ponderosa var. washoensis,7230697
2881715,Quercus ×morehus Kellogg,Quercus morehus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus morehus,6,7707728,220,1354,4689,2877951,2881715,FALSE,Magnoliopsida,Quercus x morehus,NA
2878127,Quercus parvula var. shrevei (C.H.Mull.) Nixon,Quercus parvula shrevei,VARIETY,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus parvula,6,7707728,220,1354,4689,2877951,2878124,FALSE,Magnoliopsida,Quercus parvula var. shrevei,NA
7328114,Rhododendron arboreum Sm.,Rhododendron arboreum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Rhododendron,Rhododendron arboreum,6,7707728,220,1353,2505,2883026,7328114,FALSE,Magnoliopsida,Rhododendron arboreum,NA
7160609,Rhus integrifolia (Nutt.) Benth. & Hook.fil. ex Brewer & S.Watson,Rhus integrifolia,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Rhus,Rhus integrifolia,6,7707728,220,933,2398,3190534,7160609,FALSE,Magnoliopsida,Rhus integrifolia,NA
3190541,Rhus ovata S.Watson,Rhus ovata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Rhus,Rhus ovata,6,7707728,220,933,2398,3190534,3190541,FALSE,Magnoliopsida,Rhus ovata,NA
5372838,Salix laevigata Bebb,Salix laevigata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,Salix laevigata,6,7707728,220,1414,6664,3039576,5372838,FALSE,Magnoliopsida,Salix laevigata,NA
6362957,Salix lasiandra Benth.,Salix lasiandra,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,Salix lucida,6,7707728,220,1414,6664,3039576,5372604,TRUE,Magnoliopsida,Salix lasiandra,7999354
3190466,Staphylea bolanderi A.Gray,Staphylea bolanderi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Crossosomatales,Staphyleaceae,Staphylea,Staphylea bolanderi,6,7707728,220,7222036,6656,3190465,3190466,FALSE,Magnoliopsida,Staphylea bolanderi,NA
2775710,Yucca schidigera Roezl ex Ortgies,Yucca schidigera,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Yucca,Yucca schidigera,6,7707728,196,1169,7683,2775496,2775710,FALSE,Liliopsida,Yucca schidigera,NA
2879367,Quercus ×munzii J.M.Tucker,Quercus munzii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus munzii,6,7707728,220,1354,4689,2877951,2879367,FALSE,Magnoliopsida,Quercus x munzii,NA
3014089,Crataegus viridis L.,Crataegus viridis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus viridis,6,7707728,220,691,5015,3013395,3014089,FALSE,Magnoliopsida,Crataegus viridis,NA
5361886,Morus rubra L.,Morus rubra,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Morus,Morus rubra,6,7707728,220,691,6640,2984545,5361886,FALSE,Magnoliopsida,Morus rubra,NA
5290171,Phyllostachys nigra (Lodd. ex Lindl.) Munro,Phyllostachys nigra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Poales,Poaceae,Phyllostachys,Phyllostachys nigra,6,7707728,196,1369,3073,2705978,5290171,FALSE,Liliopsida,Phyllostachys nigra,NA
9619402,Erythrostemon mexicanus (Rose) Gagnon & G.P.Lewis,Erythrostemon mexicanus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrostemon,Erythrostemon mexicanus,6,7707728,220,1370,5386,2946477,9619402,FALSE,Magnoliopsida,Erythrostemon mexicanus,NA
3189636,Camellia japonica L.,Camellia japonica,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ericales,Theaceae,Camellia,Camellia japonica,6,7707728,220,1353,3189597,3189634,3189636,FALSE,Magnoliopsida,Camellia japonica,NA
2879504,Quercus frainetto Ten.,Quercus frainetto,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus conferta,6,7707728,220,1354,4689,2877951,2879520,TRUE,Magnoliopsida,Quercus frainetto,2879520
2978830,Acacia iteaphylla F.Muell. ex Benth.,Acacia iteaphylla,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia iteaphylla,6,7707728,220,1370,5386,2978223,2978830,FALSE,Magnoliopsida,Acacia iteaphylla,NA
3177279,Eucalyptus cylindrocarpa Blakely,Eucalyptus cylindrocarpa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cylindrocarpa,6,7707728,220,690,5014,7493935,3177279,FALSE,Magnoliopsida,Eucalyptus cylindrocarpa,NA
2878268,Quercus gambelii Nutt.,Quercus gambelii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus gambelii,6,7707728,220,1354,4689,2877951,2878268,FALSE,Magnoliopsida,Quercus gambelii,NA
