usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,verbatim_kingdom,tree_id,displayed_scientific_name,taxonomic_level
3021922,Prunus cerasus L.,Prunus cerasus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus cerasus,6,7707728,220,691,5015,3020559,3021922,FALSE,Magnoliopsida,Prunus cerasus,plants,1162,Prunus cerasus,species
7931731,Prunus domestica L.,Prunus domestica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus domestica,6,7707728,220,691,5015,3020559,7931731,FALSE,Magnoliopsida,Prunus domestica,plants,1163,Prunus domestica,species
3020610,Prunus ilicifolia (Nutt. ex Hook. & Arn.) D.Dietr.,Prunus ilicifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus ilicifolia,6,7707728,220,691,5015,3020559,3020610,FALSE,Magnoliopsida,Prunus ilicifolia,plants,1164,Prunus ilicifolia,species
3021496,Prunus laurocerasus L.,Prunus laurocerasus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus laurocerasus,6,7707728,220,691,5015,3020559,3021496,FALSE,Magnoliopsida,Prunus laurocerasus,plants,1165,Prunus laurocerasus,species
3020871,Prunus lusitanica L.,Prunus lusitanica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus lusitanica,6,7707728,220,691,5015,3020559,3020871,FALSE,Magnoliopsida,Prunus lusitanica,plants,1166,Prunus lusitanica,species
3020748,Prunus ilicifolia subsp. lyonii (Eastw.) P.H.Raven,Prunus ilicifolia lyonii,SUBSPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus ilicifolia,6,7707728,220,691,5015,3020559,3020610,TRUE,Magnoliopsida,Prunus ilicifolia subsp. lyonii,plants,1167,Prunus ilicifolia subsp. lyonii,subspecies
3021586,Prunus maackii Rupr.,Prunus maackii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus glandulifolia,6,7707728,220,691,5015,3020559,3022510,TRUE,Magnoliopsida,Prunus maackii,plants,1168,Prunus maackii,species
3022317,Prunus mexicana S.Watson,Prunus mexicana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus mexicana,6,7707728,220,691,5015,3020559,3022317,FALSE,Magnoliopsida,Prunus mexicana,plants,1169,Prunus mexicana,species
3021046,Prunus mume (Siebold) Siebold & Zucc.,Prunus mume,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus mume,6,7707728,220,691,5015,3020559,3021046,FALSE,Magnoliopsida,Prunus mume,plants,1170,Prunus mume,species
3021046,Prunus mume (Siebold) Siebold & Zucc.,Prunus mume,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus mume,6,7707728,220,691,5015,3020559,3021046,FALSE,Magnoliopsida,Prunus mume 'Dawn',plants,1171,Prunus mume 'Dawn',horticulture
3021037,Prunus padus L.,Prunus padus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus padus,6,7707728,220,691,5015,3020559,3021037,FALSE,Magnoliopsida,Prunus padus,plants,1172,Prunus padus,species
8149923,Prunus persica (L.) Stokes,Prunus persica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus persica,6,7707728,220,691,5015,3020559,8149923,FALSE,Magnoliopsida,Prunus persica,plants,1173,Prunus persica,species
8149923,Prunus persica (L.) Stokes,Prunus persica,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus persica,6,7707728,220,691,5015,3020559,8149923,FALSE,Magnoliopsida,Prunus persica 'Helen Borcher',plants,1174,Prunus persica 'Helen Borcher',horticulture
3021120,Prunus salicina Lindl.,Prunus salicina,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus salicina,6,7707728,220,691,5015,3020559,3021120,FALSE,Magnoliopsida,Prunus salicina,plants,1175,Prunus salicina,species
3020955,Prunus sargentii Rehder,Prunus sargentii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus sargentii,6,7707728,220,691,5015,3020559,3020955,FALSE,Magnoliopsida,Prunus sargentii,plants,1176,Prunus sargentii,species
3020955,Prunus sargentii Rehder,Prunus sargentii,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus sargentii,6,7707728,220,691,5015,3020559,3020955,FALSE,Magnoliopsida,Prunus sargentii 'Columnaris',plants,1177,Prunus sargentii 'Columnaris',horticulture
3021850,Prunus serotina Ehrh.,Prunus serotina,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus serotina,6,7707728,220,691,5015,3020559,3021850,FALSE,Magnoliopsida,Prunus serotina,plants,1178,Prunus serotina,species
3023582,Prunus serrula Franch.,Prunus serrula,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus serrula,6,7707728,220,691,5015,3020559,3023582,FALSE,Magnoliopsida,Prunus serrula,plants,1179,Prunus serrula,species
3020559,Prunus L.,Prunus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,NA,6,7707728,220,691,5015,3020559,NA,FALSE,Magnoliopsida,Prunus 'Beni-hoshi',plants,1180,Prunus 'Beni-hoshi',horticulture
3020559,Prunus L.,Prunus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,NA,6,7707728,220,691,5015,3020559,NA,FALSE,Magnoliopsida,Prunus 'Kwanzan',plants,1181,Prunus 'Kwanzan',horticulture
3020559,Prunus L.,Prunus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,NA,6,7707728,220,691,5015,3020559,NA,FALSE,Magnoliopsida,Prunus 'Shirofugen',plants,1182,Prunus 'Shirofugen',horticulture
3020559,Prunus L.,Prunus,GENUS,ACCEPTED,80,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,NA,6,7707728,220,691,5015,3020559,NA,FALSE,Magnoliopsida,Prunus 'Shirotae',plants,1183,Prunus 'Shirotae',horticulture
3021997,Prunus subcordata Benth.,Prunus subcordata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus subcordata,6,7707728,220,691,5015,3020559,3021997,FALSE,Magnoliopsida,Prunus subcordata,plants,1184,Prunus subcordata,species
3021229,Prunus ×subhirtella Miq.,Prunus subhirtella,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus subhirtella,6,7707728,220,691,5015,3020559,3021229,FALSE,Magnoliopsida,Prunus ×subhirtella 'Autumnalis',plants,1185,Prunus &times subhirtella 'Autumnalis',horticulture
3021229,Prunus ×subhirtella Miq.,Prunus subhirtella,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus subhirtella,6,7707728,220,691,5015,3020559,3021229,FALSE,Magnoliopsida,Prunus ×subhirtella 'Pendula',plants,1186,Prunus &times subhirtella 'Pendula',horticulture
3021229,Prunus ×subhirtella Miq.,Prunus subhirtella,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus subhirtella,6,7707728,220,691,5015,3020559,3021229,FALSE,Magnoliopsida,Prunus ×subhirtella 'Rosea',plants,1187,Prunus &times subhirtella 'Rosea',horticulture
3023130,Prunus triloba Lindl.,Prunus triloba,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus triloba,6,7707728,220,691,5015,3020559,3023130,FALSE,Magnoliopsida,Prunus triloba,plants,1188,Prunus triloba,species
3023130,Prunus triloba Lindl.,Prunus triloba,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus triloba,6,7707728,220,691,5015,3020559,3023130,FALSE,Magnoliopsida,Prunus triloba 'Multiplex',plants,1189,Prunus triloba 'Multiplex',horticulture
3022674,Prunus umbellata Elliott,Prunus umbellata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus umbellata,6,7707728,220,691,5015,3020559,3022674,FALSE,Magnoliopsida,Prunus umbellata,plants,1190,Prunus umbellata,species
3022668,Prunus virginiana L.,Prunus virginiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus virginiana,6,7707728,220,691,5015,3020559,3022668,FALSE,Magnoliopsida,Prunus virginiana,plants,1191,Prunus virginiana,species
3021335,Prunus ×yedoensis Matsum.,Prunus yedoensis,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus yedoensis,6,7707728,220,691,5015,3020559,3021335,FALSE,Magnoliopsida,Prunus ×yedoensis 'Akebono',plants,1192,Prunus &times yedoensis 'Akebono',horticulture
3021335,Prunus ×yedoensis Matsum.,Prunus yedoensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus yedoensis,6,7707728,220,691,5015,3020559,3021335,FALSE,Magnoliopsida,Prunus ×yedoensis,plants,1193,Prunus &times yedoensis,hybrid
2686287,Pseudolarix amabilis (J.Nelson) Rehd.,Pseudolarix amabilis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pseudolarix,Pseudolarix amabilis,6,7707728,194,640,3925,2686286,2686287,FALSE,Pinopsida,Pseudolarix amabilis,plants,1194,Pseudolarix amabilis,species
3037484,Pseudopanax ferox Kirk,Pseudopanax ferox,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Apiales,Araliaceae,Pseudopanax,Pseudopanax ferox,6,7707728,220,1351,8800,3037458,3037484,FALSE,Magnoliopsida,Pseudopanax ferox,plants,1196,Pseudopanax ferox,species
3037486,Pseudopanax lessonii (DC.) K.Koch,Pseudopanax lessonii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Apiales,Araliaceae,Pseudopanax,Pseudopanax lessonii,6,7707728,220,1351,8800,3037458,3037486,FALSE,Magnoliopsida,Pseudopanax lessonii,plants,1197,Pseudopanax lessonii,species
2685776,Pseudotsuga macrocarpa (Vasey) Mayr,Pseudotsuga macrocarpa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga macrocarpa,6,7707728,194,640,3925,2685775,2685776,FALSE,Pinopsida,Pseudotsuga macrocarpa,plants,1198,Pseudotsuga macrocarpa,species
2685796,Pseudotsuga menziesii (Mirb.) Franco,Pseudotsuga menziesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,6,7707728,194,640,3925,2685775,2685796,FALSE,Pinopsida,Pseudotsuga menziesii,plants,1199,Pseudotsuga menziesii,species
2685825,Pseudotsuga menziesii var. glauca (Beissn.) Franco,Pseudotsuga menziesii glauca,VARIETY,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,6,7707728,194,640,3925,2685775,2685796,FALSE,Pinopsida,Pseudotsuga menziesii var. glauca,plants,1200,Pseudotsuga menziesii var. glauca,variety
2685796,Pseudotsuga menziesii (Mirb.) Franco,Pseudotsuga menziesii,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,6,7707728,194,640,3925,2685775,2685796,FALSE,Pinopsida,Pseudotsuga menziesii 'Fastigiata',plants,1201,Pseudotsuga menziesii 'Fastigiata',horticulture
5420641,Psidium cattleianum Afzel. ex Sabine,Psidium cattleianum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium cattleianum,6,7707728,220,690,5014,3187232,5420641,FALSE,Magnoliopsida,Psidium cattleianum,plants,1202,Psidium cattleianum,species
5420380,Psidium guajava L.,Psidium guajava,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium guajava,6,7707728,220,690,5014,3187232,5420380,FALSE,Magnoliopsida,Psidium guajava,plants,1203,Psidium guajava,species
3190411,Ptelea trifoliata L.,Ptelea trifoliata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Ptelea,Ptelea trifoliata,6,7707728,220,933,2396,3189970,3190411,FALSE,Magnoliopsida,Ptelea trifoliata,plants,1205,Ptelea trifoliata,species
3190411,Ptelea trifoliata L.,Ptelea trifoliata,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Ptelea,Ptelea trifoliata,6,7707728,220,933,2396,3189970,3190411,FALSE,Magnoliopsida,Ptelea trifoliata 'Aurea',plants,1206,Ptelea trifoliata 'Aurea',horticulture
3190411,Ptelea trifoliata L.,Ptelea trifoliata,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Ptelea,Ptelea trifoliata,6,7707728,220,933,2396,3189970,3190411,FALSE,Magnoliopsida,Ptelea trifoliata 'Glauca',plants,1207,Ptelea trifoliata 'Glauca',horticulture
3054377,Pterocarya stenoptera C.DC.,Pterocarya stenoptera,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Juglandaceae,Pterocarya,Pterocarya stenoptera,6,7707728,220,1354,2499,3054376,3054377,FALSE,Magnoliopsida,Pterocarya stenoptera,plants,1208,Pterocarya stenoptera,species
3646556,Pterostyrax hispidus Siebold & Zucc.,Pterostyrax hispidus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Styracaceae,Pterostyrax,Pterostyrax hispidus,6,7707728,220,1353,2507,7158762,3646556,FALSE,Magnoliopsida,Pterostyrax hispidus,plants,1209,Pterostyrax hispidus,species
2733897,Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.,Ptychosperma macarthurii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Ptychosperma,Ptychosperma macarthurii,6,7707728,196,552,7681,2733820,2733897,FALSE,Liliopsida,Ptychosperma macarthurii,plants,1210,Ptychosperma macarthurii,species
5420901,Punica granatum L.,Punica granatum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Lythraceae,Punica,Punica granatum,6,7707728,220,690,6684,3188663,5420901,FALSE,Magnoliopsida,Punica granatum,plants,1211,Punica granatum,species
2988188,Pyracantha coccinea M.Roem.,Pyracantha coccinea,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyracantha,Pyracantha coccinea,6,7707728,220,691,5015,10822990,2988188,FALSE,Magnoliopsida,Pyracantha coccinea 'Lalandei',plants,1212,Pyracantha coccinea 'Lalandei',horticulture
2988224,Pyracantha fortuneana (Maxim.) H.L.Li,Pyracantha fortuneana,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyracantha,Pyracantha fortuneana,6,7707728,220,691,5015,10822990,2988224,FALSE,Magnoliopsida,Pyracantha fortuneana 'Graberi',plants,1213,Pyracantha fortuneana 'Graberi',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana,plants,1214,Pyrus calleryana,species
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Aristocrat',plants,1215,Pyrus calleryana 'Aristocrat',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Bradford',plants,1216,Pyrus calleryana 'Bradford',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Capital',plants,1217,Pyrus calleryana 'Capital',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Faueriei',plants,1218,Pyrus calleryana 'Faueriei',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Redspire',plants,1219,Pyrus calleryana 'Redspire',horticulture
5363119,Pyrus calleryana Decne.,Pyrus calleryana,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus calleryana,6,7707728,220,691,5015,2986532,5363119,FALSE,Magnoliopsida,Pyrus calleryana 'Whitehouse',plants,1220,Pyrus calleryana 'Whitehouse',horticulture
5362573,Pyrus communis L.,Pyrus communis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus communis,6,7707728,220,691,5015,2986532,5362573,FALSE,Magnoliopsida,Pyrus communis,plants,1221,Pyrus communis,species
8408862,Pyrus kawakamii T.S.Liu & H.J.Su,Pyrus kawakamii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus kawakamii,6,7707728,220,691,5015,2986532,8408862,FALSE,Magnoliopsida,Pyrus kawakamii,plants,1222,Pyrus kawakamii,species
5362786,Pyrus pyrifolia (Burm.fil.) Nakai,Pyrus pyrifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus pyrifolia,6,7707728,220,691,5015,2986532,5362786,FALSE,Magnoliopsida,Pyrus pyrifolia,plants,1223,Pyrus pyrifolia,species
5362328,Pyrus salicifolia Pall.,Pyrus salicifolia,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pyrus,Pyrus salicifolia,6,7707728,220,691,5015,2986532,5362328,FALSE,Magnoliopsida,Pyrus salicifolia 'Pendula',plants,1224,Pyrus salicifolia 'Pendula',horticulture
2876863,Quercus acuta Thunb.,Quercus acuta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus acuta,6,7707728,220,1354,4689,2877951,2876863,FALSE,Magnoliopsida,Quercus acuta,plants,1225,Quercus acuta,species
2877959,Quercus acutissima Carruth.,Quercus acutissima,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus acutissima,6,7707728,220,1354,4689,2877951,2877959,FALSE,Magnoliopsida,Quercus acutissima,plants,1226,Quercus acutissima,species
2880791,Quercus agrifolia Née,Quercus agrifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus agrifolia,6,7707728,220,1354,4689,2877951,2880791,FALSE,Magnoliopsida,Quercus agrifolia,plants,1227,Quercus agrifolia,species
2879737,Quercus alba L.,Quercus alba,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus alba,6,7707728,220,1354,4689,2877951,2879737,FALSE,Magnoliopsida,Quercus alba,plants,1228,Quercus alba,species
2879818,Quercus austrina Small,Quercus austrina,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus austrina,6,7707728,220,1354,4689,2877951,2879818,FALSE,Magnoliopsida,Quercus austrina,plants,1229,Quercus austrina,species
2878470,Quercus bicolor Willd.,Quercus bicolor,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus bicolor,6,7707728,220,1354,4689,2877951,2878470,FALSE,Magnoliopsida,Quercus bicolor,plants,1230,Quercus bicolor,species
2880580,Quercus cerris L.,Quercus cerris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus cerris,6,7707728,220,1354,4689,2877951,2880580,FALSE,Magnoliopsida,Quercus cerris,plants,1231,Quercus cerris,species
2879984,Quercus chrysolepis Liebm.,Quercus chrysolepis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus chrysolepis,6,7707728,220,1354,4689,2877951,2879984,FALSE,Magnoliopsida,Quercus chrysolepis,plants,1232,Quercus chrysolepis,species
8326061,Quercus coccinea Münchh.,Quercus coccinea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus coccinea,6,7707728,220,1354,4689,2877951,8326061,FALSE,Magnoliopsida,Quercus coccinea,plants,1233,Quercus coccinea,species
2878266,Quercus douglasii Hook. & Arn.,Quercus douglasii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,6,7707728,220,1354,4689,2877951,2878266,FALSE,Magnoliopsida,Quercus douglasii,plants,1234,Quercus douglasii,species
2880740,Quercus dumosa Nutt.,Quercus dumosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus dumosa,6,7707728,220,1354,4689,2877951,2880740,FALSE,Magnoliopsida,Quercus dumosa,plants,1235,Quercus dumosa,species
2879923,Quercus durata Jeps.,Quercus durata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus durata,6,7707728,220,1354,4689,2877951,2879923,FALSE,Magnoliopsida,Quercus durata,plants,1236,Quercus durata,species
2878171,Quercus emoryi Torr.,Quercus emoryi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus emoryi,6,7707728,220,1354,4689,2877951,2878171,FALSE,Magnoliopsida,Quercus emoryi,plants,1237,Quercus emoryi,species
2880771,Quercus engelmannii Greene,Quercus engelmannii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus engelmannii,6,7707728,220,1354,4689,2877951,2880771,FALSE,Magnoliopsida,Quercus engelmannii,plants,1238,Quercus engelmannii,species
2880967,Quercus falcata Michx.,Quercus falcata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus falcata,6,7707728,220,1354,4689,2877951,2880967,FALSE,Magnoliopsida,Quercus falcata,plants,1239,Quercus falcata,species
2879260,Quercus garryana Douglas ex Hook.,Quercus garryana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus garryana,6,7707728,220,1354,4689,2877951,2879260,FALSE,Magnoliopsida,Quercus garryana,plants,1240,Quercus garryana,species
2876873,Quercus glauca Thunb.,Quercus glauca,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus glauca,6,7707728,220,1354,4689,2877951,2876873,FALSE,Magnoliopsida,Quercus glauca,plants,1241,Quercus glauca,species
2879098,Quercus ilex L.,Quercus ilex,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus ilex,6,7707728,220,1354,4689,2877951,2879098,FALSE,Magnoliopsida,Quercus ilex,plants,1242,Quercus ilex,species
2881106,Quercus imbricaria Michx.,Quercus imbricaria,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus imbricaria,6,7707728,220,1354,4689,2877951,2881106,FALSE,Magnoliopsida,Quercus imbricaria,plants,1243,Quercus imbricaria,species
2878586,Quercus kelloggii Newb.,Quercus kelloggii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus kelloggii,6,7707728,220,1354,4689,2877951,2878586,FALSE,Magnoliopsida,Quercus kelloggii,plants,1244,Quercus kelloggii,species
2877708,Quercus laurifolia Michx.,Quercus laurifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus laurifolia,6,7707728,220,1354,4689,2877951,2877708,FALSE,Magnoliopsida,Quercus laurifolia,plants,1245,Quercus laurifolia,species
2878373,Quercus lobata Née,Quercus lobata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus lobata,6,7707728,220,1354,4689,2877951,2878373,FALSE,Magnoliopsida,Quercus lobata,plants,1246,Quercus lobata,species
2878378,Quercus lyrata Walter,Quercus lyrata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus lyrata,6,7707728,220,1354,4689,2877951,2878378,FALSE,Magnoliopsida,Quercus lyrata,plants,1247,Quercus lyrata,species
2878213,Quercus macrocarpa Michx.,Quercus macrocarpa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus macrocarpa,6,7707728,220,1354,4689,2877951,2878213,FALSE,Magnoliopsida,Quercus macrocarpa,plants,1248,Quercus macrocarpa,species
2879947,Quercus muehlenbergii Engelm.,Quercus muehlenbergii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus muehlenbergii,6,7707728,220,1354,4689,2877951,2879947,FALSE,Magnoliopsida,Quercus muehlenbergii,plants,1249,Quercus muehlenbergii,species
2878564,Quercus myrsinifolia Blume,Quercus myrsinifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus myrsinifolia,6,7707728,220,1354,4689,2877951,2878564,FALSE,Magnoliopsida,Quercus myrsinifolia,plants,1250,Quercus myrsinifolia,species
2879328,Quercus nigra L.,Quercus nigra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus nigra,6,7707728,220,1354,4689,2877951,2879328,FALSE,Magnoliopsida,Quercus nigra,plants,1251,Quercus nigra,species
